Independent Variable,Dependent Variable,Dependent Variable Slug,Cpus Per Node,Num Simels Per Cpu,Slope Estimate,Slope Estimate 95% CI Lower Bound,Slope Estimate 95% CI Upper Bound,Absolute Effect Size,Absolute Effect Size 95% CI Lower Bound,Absolute Effect Size 95% CI Upper Bound,Absolute Effect Size 95% CI Width,Relative Effect Size,Relative Effect Size 95% CI Lower Bound,Relative Effect Size 95% CI Upper Bound,Relative Effect Size 95% CI Width,Intercept Estimate,Intercept Estimate 95% CI Lower Bound,Intercept Estimate 95% CI Upper Bound,R^2,p,Significant?,Significant Effect Sign,n,Filter,Num Processes,Num Processes Prettyprint,Regression Model,Regression Model Slug,Statistic
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,2048,294591.0047479616,161044.9039576952,428137.10553822794,294591.0047479616,161044.9039576952,428137.10553822794,267092.2015805327,0.13355494685795896,0.07301086334328717,0.1940990303726307,0.12108816702934354,1616584.3187350396,1276107.231788141,1957061.4056819382,0.5440513213992711,0.00020604576512112848,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,2048,-0.08148574527669142,-0.15716972024765974,-0.005801770305723111,-0.08148574527669142,-0.15716972024765974,-0.005801770305723111,0.15136794994193664,-0.0637689900831849,-0.1229976396217224,-0.004540340544647416,0.11845729907707499,1.4407986157814203,1.2478415831598026,1.633755648403038,0.22133632768193323,0.03631043743355452,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,2048,-0.09150126863628477,-0.17025211154146652,-0.012750425731103021,-0.09150126863628477,-0.17025211154146652,-0.012750425731103021,0.1575016858103635,-0.06932214733564447,-0.12898446258046686,-0.009659832090822086,0.11932463048964478,1.502945328329708,1.302169285987007,1.703721370672409,0.2487123831446474,0.025203439168996245,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,2048,8.553461370547646e-06,-0.00013453144056543094,0.00015163836330652625,8.553461370547646e-06,-0.00013453144056543094,0.00015163836330652625,0.0002861698038719572,-0.07297588203349072,1.1477868562431908,-1.2937386203101722,-2.441525476553363,-0.00013431635046164293,-0.0004991127039976754,0.00023048000307438957,0.0008755141066911776,0.9014479089939533,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,2048,-0.0344843888077769,-0.06996960779849683,0.00100083018294303,-0.0344843888077769,-0.06996960779849683,0.00100083018294303,0.07097043798143986,-0.09166868567273524,-0.18599784440658215,0.0026604730611116557,0.18865831746769382,0.4451538243924761,0.354683912353579,0.5356237364313732,0.18803361864237556,0.056120593609318696,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,2048,363513.4359727362,348462.4506706985,378564.42127477395,363513.4359727362,348462.4506706985,378564.42127477395,30101.970604075468,0.2124405357734256,0.20364460400015638,0.2212364675466948,0.01759186354653841,984103.419876209,945730.7859992647,1022476.0537531533,0.9930574989506616,6.970753590278911e-21,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,361561.13722479774,346395.8114443584,376726.4630052371,361561.13722479774,346395.8114443584,376726.4630052371,30330.65156087873,0.21583439786821024,0.20678143663620346,0.22488735910021704,0.018105922464013574,952056.1993985302,913392.0533563042,990720.3454407562,0.9928765906316195,8.78744979065339e-21,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,-319722.4778363014,-899855.850753769,260410.89508116624,-319722.4778363014,-899855.850753769,260410.89508116624,1160266.7458349352,-0.3697722460474132,-1.0407204438797435,0.3011759517849171,1.3418963956646606,1504091.9951783891,25036.30068210559,2983147.6896746727,0.06931700489780124,0.26205529674017763,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,-2497988.486717498,-7227488.247217262,2231511.2737822663,-2497988.486717498,-7227488.247217262,2231511.2737822663,9458999.520999528,-0.821510855942381,-2.376896486055114,0.7338747741703517,3.110771260225466,8036701.838661487,-4021203.9454988604,20094607.622821834,0.06402672207080085,0.28175606634816824,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,-1.3787677087494048,-2.070610945175638,-0.6869244723231717,-1.3787677087494048,-2.070610945175638,-0.6869244723231717,1.3836864728524665,-0.17057776504694644,-0.25617091629609734,-0.08498461379779557,0.17118630249830177,10.840462921971271,9.076601840528998,12.604324003413545,0.4933886142304823,0.0005541042669114689,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,-1.4278180526592577,-2.1413798139720766,-0.7142562913464388,-1.4278180526592577,-2.1413798139720766,-0.7142562913464388,1.4271235226256378,-0.17424111988502378,-0.2613193019872267,-0.08716293778282086,0.17415636420440583,11.05013148965391,9.230898817110061,12.86936416219776,0.49541221008350966,0.0005335891294116689,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,-5.654067276872343e-08,-0.011997122385696798,0.01199700930435126,-5.654067276872343e-08,-0.011997122385696798,0.01199700930435126,0.02399413169004806,-5.848840186016785e-07,-0.12410402651742139,0.12410285674938419,0.24820688326680557,0.09667000141903515,0.06608336499421763,0.12725663784385266,5.4466431365085555e-12,0.9999922087497901,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,-0.022125182526364473,-0.05290060522349582,0.008650240170766876,-0.022125182526364473,-0.05290060522349582,0.008650240170766876,0.0615508453942627,-0.034477547842269876,-0.08243471642797799,0.013479620743438236,0.09591433717141623,0.6859776313764299,0.6075153909405604,0.7644398718122993,0.11248365055217213,0.14829627342979881,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,-inf,,,-inf,,,,,,,,inf,,,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,-inf,,,-inf,,,,,,,,inf,,,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,663340.7691875936,528245.9811534117,798435.5572217755,663340.7691875936,528245.9811534117,798435.5572217755,270189.57606836385,0.33433515194383756,0.2662450562008221,0.40242524768685295,0.13618019148603083,657377.7665794519,312952.2863939644,1001803.2467649393,0.855326677039353,5.5220349550386914e-09,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,666263.3313565247,527261.4681421133,805265.1945709361,666263.3313565247,527261.4681421133,805265.1945709361,278003.72642882285,0.332577251661196,0.26319198690482465,0.40196251641756736,0.1387705295127427,670807.3838237913,316420.7773457717,1025193.9903018109,0.849255811665261,8.019368367534875e-09,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,0.042704018174886504,-0.03326260881794256,0.11867064516771557,0.042704018174886504,-0.03326260881794256,0.11867064516771557,0.15193325398565813,0.0324804063438995,-0.025299330054620102,0.09026014274241911,0.11555947279703921,1.2293543998938001,1.0356767431846703,1.42303205660293,0.07191614236100907,0.2529667577665323,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,0.047708350718744685,-0.03492482108307829,0.13034152252056766,0.047708350718744685,-0.03492482108307829,0.13034152252056766,0.16526634360364595,0.03552532253442023,-0.026006254979294364,0.09705690004813482,0.12306315502742918,1.2475225687836442,1.036848491039864,1.4581966465274243,0.07556226930546917,0.24082047386787528,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,-0.00047231233739560187,-0.002561834320644941,0.0016172096458537373,-0.00047231233739560187,-0.002561834320644941,0.0016172096458537373,0.004179043966498678,-0.30714451581677554,-1.665959789143157,1.051670757509606,2.717630546652763,0.0024823774689102947,-0.0028448792144244437,0.007809634152245034,0.012373844191788774,0.640576962997289,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,0.03792460538594532,-0.03824929843384571,0.11409850920573635,0.03792460538594532,-0.03824929843384571,0.11409850920573635,0.15234780763958206,0.13651771410414082,-0.13768651605300156,0.41072194426128317,0.5484084603142847,0.20195067501446987,0.0077445640126426185,0.3961567860162971,0.05729949863251571,0.3094125016349708,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,454713.79457643384,433435.48945175105,475992.0997011166,454713.79457643384,433435.48945175105,475992.0997011166,42556.61024936556,0.29794984923808043,0.28400730366422844,0.3118923948119324,0.02788509114770399,616714.4637437233,562465.2172202539,670963.7102671928,0.9911490597382834,6.207496913098356e-20,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,443947.9357880518,421086.002310444,466809.8692656596,443947.9357880518,421086.002310444,466809.8692656596,45723.86695521558,0.29517149365170836,0.27997108272880866,0.3103719045746081,0.030400821845799453,616138.0386628517,557851.3162024604,674424.7611232429,0.9893010067563588,3.4234380268793413e-19,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,1,-62900.66476922507,-107449.53780379848,-18351.791734651655,-62900.66476922507,-107449.53780379848,-18351.791734651655,89097.74606914681,-0.11682145179726548,-0.1995592740909524,-0.03408362950357855,0.16547564458737385,664741.4845597302,551163.6981038018,778319.2710156585,,0.00826747960273939,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,1,-69028.22639654706,-117368.95649712728,-20687.49629596684,-69028.22639654706,-117368.95649712728,-20687.49629596684,96681.46020116043,-0.12696544918016534,-0.21587983726915613,-0.038051061091174496,0.17782877617798165,684240.9553298586,560995.7922877683,807486.1183719488,,0.007685159096452282,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,1,-1.9002810519427527,-2.7476050158552248,-1.0529570880302808,-1.9002810519427527,-2.7476050158552248,-1.0529570880302808,1.694647927824944,-0.24487607326645863,-0.3540648508187738,-0.1356872957141435,0.2183775551046303,11.580107203111476,9.419846489949233,13.74036791627372,,0.00017393224718767735,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,1,-2.0306920167959044,-2.9954689278887914,-1.0659151057030174,-2.0306920167959044,-2.9954689278887914,-1.0659151057030174,1.929553822185774,-0.25422967288315196,-0.3750135812669381,-0.13344576449936582,0.2415678167675723,12.017297233937372,9.557589085974175,14.477005381900568,,0.0003289992346141997,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,1,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,1,-0.056798788518764645,-0.08691830117163667,-0.026679275865892624,-0.056798788518764645,-0.08691830117163667,-0.026679275865892624,0.06023902530574404,-0.07042803493056365,-0.10777492461831154,-0.03308114524281576,0.07469377937549578,0.92027325853894,0.8434832671604906,0.9970632499173895,,0.0009142615130228593,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,1,10234.461536615683,7015.847470906501,13453.075602324865,10234.461536615683,7015.847470906501,13453.075602324865,6437.228131418364,0.14616457569575886,0.10019758880937785,0.19213156258213984,0.091933973772762,49600.08610491044,41394.1981410228,57805.97406879808,,2.88381355123312e-06,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,1,9980.108006483173,7022.106730067933,12938.109282898413,9980.108006483173,7022.106730067933,12938.109282898413,5916.0025528304795,0.14441166013017906,0.10160953066256008,0.18721378959779802,0.08560425893523795,49178.29001548765,41636.83690065083,56719.74313032447,,1.3124549916611086e-06,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,quantile-regression,median
